1
FunctionSetBegin
Real vs. length (0)
0
3
2
0
0
5
FunctionBegin
0
3
-9223090561877403904
16724685
101
12.5 5.13455187949e-006 0
12.6 6.02187684391e-006 0
12.7 7.02032409654e-006 0
12.8 7.96842339569e-006 0
12.9 8.87738584408e-006 0
13 9.76181507714e-006 0
13.1 1.06761978189e-005 0
13.2 1.15906968213e-005 0
13.3 1.25432165858e-005 0
13.4 1.35121428623e-005 0
13.5 1.45071636049e-005 0
13.6 1.55244420041e-005 0
13.7 1.65720429817e-005 0
13.8 1.76473678874e-005 0
13.9 1.87486955951e-005 0
14 1.98756899575e-005 0
14.1 2.10273108894e-005 0
14.2 2.22051049779e-005 0
14.3 2.34075248317e-005 0
14.4 2.4635481212e-005 0
14.5 2.58941002251e-005 0
14.6 2.71812729039e-005 0
14.7 2.84994134117e-005 0
14.8 2.98441757279e-005 0
14.9 3.12103814539e-005 0
15 3.2597903239e-005 0
15.1 3.40081718044e-005 0
15.2 3.54391718302e-005 0
15.3 3.68952881341e-005 0
15.4 3.83762754811e-005 0
15.5 3.98827211739e-005 0
15.6 4.14191247759e-005 0
15.7 4.29764373747e-005 0
15.8 4.45651666945e-005 0
15.9 4.61705357091e-005 0
16 4.77861961129e-005 0
16.1 4.94173945507e-005 0
16.2 5.10559715182e-005 0
16.3 5.27054471837e-005 0
16.4 5.43580749214e-005 0
16.5 5.60131110126e-005 0
16.6 5.76780822887e-005 0
16.7 5.93509266706e-005 0
16.8 6.10338477633e-005 0
16.9 6.27334209954e-005 0
17 6.44404236097e-005 0
17.1 6.61604674054e-005 0
17.2 6.78922311821e-005 0
17.3 6.96308716505e-005 0
17.4 7.13784861844e-005 0
17.5 7.31312277682e-005 0
17.6 7.4872453514e-005 0
17.7 7.66120506386e-005 0
17.8 7.83595211737e-005 0
17.9 8.01188336141e-005 0
18 8.18791559341e-005 0
18.1 8.36623221622e-005 0
18.2 8.54495825661e-005 0
18.3 8.72467511735e-005 0
18.4 8.90576299634e-005 0
18.5 9.08684862391e-005 0
18.6 9.26925168041e-005 0
18.7 9.45183407111e-005 0
18.8 9.63460778491e-005 0
18.9 9.81799882866e-005 0
19 0.000100012857055 0
19.1 0.000101846258928 0
19.2 0.000103678970139 0
19.3 0.000105508817904 0
19.4 0.000107372197137 0
19.5 0.000109232154508 0
19.6 0.000111096808221 0
19.7 0.000112976883314 0
19.8 0.000114853481724 0
19.9 0.000116742248079 0
20 0.000118638934511 0
20.1 0.000120531924813 0
20.2 0.000122443803599 0
20.3 0.00012435659868 0
20.4 0.000126264234432 0
20.5 0.000128198752254 0
20.6 0.000130127345723 0
20.7 0.000132057208461 0
20.8 0.000134013488436 0
20.9 0.000135964545145 0
21 0.000137919764187 0
21.1 0.000139894748145 0
21.2 0.000141863925266 0
21.3 0.000143830680887 0
21.4 0.000145797940052 0
21.5 0.000147758604942 0
21.6 0.000149718089903 0
21.7 0.000151679049996 0
21.8 0.000153633529179 0
21.9 0.000155587887842 0
22 0.00015754610033 0
22.1 0.000159497574285 0
22.2 0.000161448183613 0
22.3 0.000163404131813 0
22.4 0.000165352898176 0
22.5 0.000167298698121 0
2
0
FunctionEnd
FunctionBegin
0
3
-9223372036854114560
16740095
101
12.5 4.83697433699e-007 0
12.6 5.46163293901e-007 0
12.7 6.27641316738e-007 0
12.8 7.19031474377e-007 0
12.9 8.2531128677e-007 0
13 9.51760087936e-007 0
13.1 1.10636788378e-006 0
13.2 1.28678358088e-006 0
13.3 1.49961647648e-006 0
13.4 1.74469105547e-006 0
13.5 2.02748537992e-006 0
13.6 2.34862803637e-006 0
13.7 2.71019226099e-006 0
13.8 3.11284651536e-006 0
13.9 3.55951349743e-006 0
14 4.05099993517e-006 0
14.1 4.5892629708e-006 0
14.2 5.17536855869e-006 0
14.3 5.81111226756e-006 0
14.4 6.49842984625e-006 0
14.5 7.24000048847e-006 0
14.6 8.03645111647e-006 0
14.7 8.8902646896e-006 0
14.8 9.80231941616e-006 0
14.9 1.07731445793e-005 0
15 1.18034980581e-005 0
15.1 1.28940836213e-005 0
15.2 1.40462450432e-005 0
15.3 1.52620171646e-005 0
15.4 1.65430688493e-005 0
15.5 1.78908741984e-005 0
15.6 1.93097220081e-005 0
15.7 2.07962401085e-005 0
