Type 	Density(/um)(VLS1:2:3) 	IncludedAngle(deg) 	toOrder 	eV 	Material 	Coating 	CoatThickness(um) 	Depth(um) 	ValleyWidth(um) 	BlazeAngle(deg) 	AntiBlazeAngle(deg) 	  	InsideOrder0 	InsideOrder1 	InsideOrder2 	InsideOrder3
Blazed 	2.6(0:0:0) 	176.5 	0 	770 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.300918 	0.0189828 	0.0113933 	0.0115252
Blazed 	2.6(0:0:0) 	176.5 	0 	775 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.300624 	0.0188815 	0.0112788 	0.0113939
Blazed 	2.6(0:0:0) 	176.5 	0 	780 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.300553 	0.0187931 	0.0111723 	0.0112697
Blazed 	2.6(0:0:0) 	176.5 	0 	785 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.300542 	0.0187027 	0.0110648 	0.0111452
Blazed 	2.6(0:0:0) 	176.5 	0 	790 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.300588 	0.0186125 	0.010958 	0.0110216
Blazed 	2.6(0:0:0) 	176.5 	0 	795 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.30061 	0.0185134 	0.0108465 	0.0108947
Blazed 	2.6(0:0:0) 	176.5 	0 	800 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.300662 	0.0184133 	0.010735 	0.0107683
Blazed 	2.6(0:0:0) 	176.5 	0 	805 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.300517 	0.0182967 	0.0106149 	0.0106352
Blazed 	2.6(0:0:0) 	176.5 	0 	810 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.300387 	0.018179 	0.0104949 	0.0105027
Blazed 	2.6(0:0:0) 	176.5 	0 	815 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.300167 	0.018055 	0.0103721 	0.0103684
Blazed 	2.6(0:0:0) 	176.5 	0 	820 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.29995 	0.0179297 	0.0102493 	0.0102345
Blazed 	2.6(0:0:0) 	176.5 	0 	825 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.299675 	0.0178007 	0.0101254 	0.0101001
Blazed 	2.6(0:0:0) 	176.5 	0 	830 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.299392 	0.0176703 	0.0100013 	0.00996594
Blazed 	2.6(0:0:0) 	176.5 	0 	835 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.299068 	0.0175373 	0.00987654 	0.00983155
Blazed 	2.6(0:0:0) 	176.5 	0 	840 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.298729 	0.0174025 	0.00975157 	0.00969722
Blazed 	2.6(0:0:0) 	176.5 	0 	845 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.298361 	0.0172655 	0.00962613 	0.00956269
Blazed 	2.6(0:0:0) 	176.5 	0 	850 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.297981 	0.0171276 	0.00950098 	0.00942855
Blazed 	2.6(0:0:0) 	176.5 	0 	855 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.297584 	0.0169886 	0.00937608 	0.0092947
Blazed 	2.6(0:0:0) 	176.5 	0 	860 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.297172 	0.0168486 	0.00925146 	0.00916112
Blazed 	2.6(0:0:0) 	176.5 	0 	865 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.296743 	0.0167077 	0.00912714 	0.00902777
Blazed 	2.6(0:0:0) 	176.5 	0 	870 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.296294 	0.0165653 	0.00900291 	0.00889444
Blazed 	2.6(0:0:0) 	176.5 	0 	875 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.295822 	0.0164214 	0.00887877 	0.00876107
Blazed 	2.6(0:0:0) 	176.5 	0 	880 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.295329 	0.0162763 	0.00875487 	0.00862776
Blazed 	2.6(0:0:0) 	176.5 	0 	885 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.294806 	0.0161297 	0.00863116 	0.00849441
Blazed 	2.6(0:0:0) 	176.5 	0 	890 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.294273 	0.0159826 	0.00850813 	0.00836147
Blazed 	2.6(0:0:0) 	176.5 	0 	895 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.293711 	0.0158347 	0.00838577 	0.00822885
Blazed 	2.6(0:0:0) 	176.5 	0 	900 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.293147 	0.0156866 	0.0082642 	0.00809675
Blazed 	2.6(0:0:0) 	176.5 	0 	905 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.292549 	0.0155379 	0.0081435 	0.00796511
Blazed 	2.6(0:0:0) 	176.5 	0 	910 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.291958 	0.0153891 	0.00802368 	0.00783409
Blazed 	2.6(0:0:0) 	176.5 	0 	915 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.291329 	0.0152403 	0.00790506 	0.00770384
Blazed 	2.6(0:0:0) 	176.5 	0 	920 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.29072 	0.0150913 	0.00778732 	0.00757426
Blazed 	2.6(0:0:0) 	176.5 	0 	925 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.290093 	0.0149432 	0.00767121 	0.00744589
Blazed 	2.6(0:0:0) 	176.5 	0 	930 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.289491 	0.0147949 	0.00755591 	0.00731821
Blazed 	2.6(0:0:0) 	176.5 	0 	935 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.288847 	0.0146466 	0.00744192 	0.00719151
Blazed 	2.6(0:0:0) 	176.5 	0 	940 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.288223 	0.0144981 	0.00732879 	0.00706558
Blazed 	2.6(0:0:0) 	176.5 	0 	945 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.287555 	0.014349 	0.0072166 	0.00694041
Blazed 	2.6(0:0:0) 	176.5 	0 	950 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.286889 	0.0141995 	0.00710526 	0.00681606
Blazed 	2.6(0:0:0) 	176.5 	0 	955 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.286189 	0.0140489 	0.00699456 	0.00669234
Blazed 	2.6(0:0:0) 	176.5 	0 	960 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.285468 	0.0138974 	0.00688452 	0.00656934
Blazed 	2.6(0:0:0) 	176.5 	0 	965 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.284737 	0.0137455 	0.00677544 	0.00644737
Blazed 	2.6(0:0:0) 	176.5 	0 	970 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.283968 	0.0135934 	0.00666743 	0.00632654
Blazed 	2.6(0:0:0) 	176.5 	0 	975 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.28321 	0.0134409 	0.00656026 	0.00620679
Blazed 	2.6(0:0:0) 	176.5 	0 	980 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.282395 	0.0132885 	0.00645442 	0.00608845
Blazed 	2.6(0:0:0) 	176.5 	0 	985 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.281597 	0.0131357 	0.00634934 	0.00597123
Blazed 	2.6(0:0:0) 	176.5 	0 	990 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.280757 	0.0129832 	0.00624561 	0.00585556
Blazed 	2.6(0:0:0) 	176.5 	0 	995 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.279922 	0.0128321 	0.00614343 	0.00574654
Blazed 	2.6(0:0:0) 	176.5 	0 	1000 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	5 	80 	  	0.279049 	0.0126785 	0.00603993 	0.00563241
