Type 	Density(/um)(VLS1:2:3) 	IncludedAngle(deg) 	toOrder 	eV 	Material 	Coating 	CoatThickness(um) 	Depth(um) 	ValleyWidth(um) 	BlazeAngle(deg) 	AntiBlazeAngle(deg) 	  	InsideOrder0 	InsideOrder1 	InsideOrder2 	InsideOrder3
Blazed 	2.6(0:0:0) 	176.5 	0 	590 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.331808 	0.0280159 	0.0215139 	0.0197071
Blazed 	2.6(0:0:0) 	176.5 	0 	595 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.331444 	0.0278882 	0.0213355 	0.0196506
Blazed 	2.6(0:0:0) 	176.5 	0 	600 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.33104 	0.0277539 	0.021152 	0.0195872
Blazed 	2.6(0:0:0) 	176.5 	0 	605 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.330602 	0.0276137 	0.020964 	0.0195175
Blazed 	2.6(0:0:0) 	176.5 	0 	610 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.330112 	0.0274691 	0.020773 	0.019443
Blazed 	2.6(0:0:0) 	176.5 	0 	615 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.32962 	0.0273241 	0.0205815 	0.019365
Blazed 	2.6(0:0:0) 	176.5 	0 	620 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.329144 	0.0271803 	0.0203906 	0.0192839
Blazed 	2.6(0:0:0) 	176.5 	0 	625 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.328686 	0.0270401 	0.0202024 	0.0192015
Blazed 	2.6(0:0:0) 	176.5 	0 	630 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.328318 	0.026907 	0.0200185 	0.019118
Blazed 	2.6(0:0:0) 	176.5 	0 	635 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.328024 	0.0267785 	0.0198373 	0.0190321
Blazed 	2.6(0:0:0) 	176.5 	0 	640 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.327797 	0.0266537 	0.0196583 	0.0189434
Blazed 	2.6(0:0:0) 	176.5 	0 	645 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.327625 	0.0265309 	0.0194804 	0.0188511
Blazed 	2.6(0:0:0) 	176.5 	0 	650 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.327465 	0.0264034 	0.019299 	0.0187516
Blazed 	2.6(0:0:0) 	176.5 	0 	655 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.327244 	0.0262616 	0.0191078 	0.0186397
Blazed 	2.6(0:0:0) 	176.5 	0 	660 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.326913 	0.0261071 	0.0189087 	0.018518
Blazed 	2.6(0:0:0) 	176.5 	0 	665 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.326542 	0.0259462 	0.018706 	0.0183894
Blazed 	2.6(0:0:0) 	176.5 	0 	670 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.326055 	0.0257733 	0.0184966 	0.0182517
Blazed 	2.6(0:0:0) 	176.5 	0 	675 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.325421 	0.025587 	0.0182796 	0.0181044
Blazed 	2.6(0:0:0) 	176.5 	0 	680 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.324723 	0.0253937 	0.0180594 	0.0179503
Blazed 	2.6(0:0:0) 	176.5 	0 	685 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.323879 	0.0251904 	0.0178347 	0.0177891
Blazed 	2.6(0:0:0) 	176.5 	0 	690 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.322987 	0.0249835 	0.0176092 	0.0176231
Blazed 	2.6(0:0:0) 	176.5 	0 	695 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.322058 	0.0247732 	0.0173832 	0.0174524
Blazed 	2.6(0:0:0) 	176.5 	0 	700 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.321003 	0.0245559 	0.0171549 	0.0172765
Blazed 	2.6(0:0:0) 	176.5 	0 	705 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.319882 	0.0243341 	0.0169256 	0.0170959
Blazed 	2.6(0:0:0) 	176.5 	0 	710 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.318589 	0.0241027 	0.0166928 	0.0169095
Blazed 	2.6(0:0:0) 	176.5 	0 	715 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.317296 	0.023879 	0.0164673 	0.016726
Blazed 	2.6(0:0:0) 	176.5 	0 	720 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.316014 	0.0236592 	0.0162463 	0.0165427
Blazed 	2.6(0:0:0) 	176.5 	0 	725 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.314767 	0.0234506 	0.0160348 	0.0163646
Blazed 	2.6(0:0:0) 	176.5 	0 	730 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.313554 	0.0232454 	0.0158272 	0.0161863
Blazed 	2.6(0:0:0) 	176.5 	0 	735 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.312393 	0.0230485 	0.0156266 	0.0160112
Blazed 	2.6(0:0:0) 	176.5 	0 	740 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.311294 	0.0228604 	0.0154334 	0.0158396
Blazed 	2.6(0:0:0) 	176.5 	0 	745 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.310247 	0.0226784 	0.0152456 	0.0156701
Blazed 	2.6(0:0:0) 	176.5 	0 	750 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.309271 	0.0225074 	0.0150666 	0.0155058
Blazed 	2.6(0:0:0) 	176.5 	0 	755 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.308339 	0.0223401 	0.0148913 	0.0153423
Blazed 	2.6(0:0:0) 	176.5 	0 	760 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.307518 	0.0221868 	0.0147263 	0.0151859
Blazed 	2.6(0:0:0) 	176.5 	0 	765 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.306798 	0.0220426 	0.0145683 	0.0150335
Blazed 	2.6(0:0:0) 	176.5 	0 	770 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.306241 	0.021915 	0.014422 	0.0148894
Blazed 	2.6(0:0:0) 	176.5 	0 	775 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.305947 	0.021806 	0.0142877 	0.0147536
Blazed 	2.6(0:0:0) 	176.5 	0 	780 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.305875 	0.0217117 	0.0141632 	0.0146243
Blazed 	2.6(0:0:0) 	176.5 	0 	785 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.305865 	0.0216156 	0.0140382 	0.0144931
Blazed 	2.6(0:0:0) 	176.5 	0 	790 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.305913 	0.0215201 	0.0139146 	0.0143618
Blazed 	2.6(0:0:0) 	176.5 	0 	795 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.30594 	0.0214152 	0.0137861 	0.0142254
Blazed 	2.6(0:0:0) 	176.5 	0 	800 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.305998 	0.0213095 	0.013658 	0.0140887
Blazed 	2.6(0:0:0) 	176.5 	0 	805 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.305865 	0.0211853 	0.0135202 	0.0139434
Blazed 	2.6(0:0:0) 	176.5 	0 	810 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.305748 	0.0210602 	0.0133828 	0.0137982
Blazed 	2.6(0:0:0) 	176.5 	0 	815 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.305544 	0.0209279 	0.0132424 	0.0136505
Blazed 	2.6(0:0:0) 	176.5 	0 	820 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.305343 	0.0207942 	0.0131022 	0.013503
Blazed 	2.6(0:0:0) 	176.5 	0 	825 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.305087 	0.0206564 	0.0129607 	0.0133546
Blazed 	2.6(0:0:0) 	176.5 	0 	830 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.304824 	0.0205169 	0.0128192 	0.0132064
Blazed 	2.6(0:0:0) 	176.5 	0 	835 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.304522 	0.0203743 	0.012677 	0.0130579
Blazed 	2.6(0:0:0) 	176.5 	0 	840 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.304206 	0.0202297 	0.0125345 	0.0129095
Blazed 	2.6(0:0:0) 	176.5 	0 	845 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.303864 	0.0200825 	0.0123914 	0.012761
Blazed 	2.6(0:0:0) 	176.5 	0 	850 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.30351 	0.0199342 	0.0122485 	0.0126131
Blazed 	2.6(0:0:0) 	176.5 	0 	855 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.303141 	0.0197846 	0.0121057 	0.0124657
Blazed 	2.6(0:0:0) 	176.5 	0 	860 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.302758 	0.0196337 	0.011963 	0.0123189
Blazed 	2.6(0:0:0) 	176.5 	0 	865 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.30236 	0.0194816 	0.0118203 	0.0121725
Blazed 	2.6(0:0:0) 	176.5 	0 	870 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.301944 	0.0193278 	0.0116774 	0.0120263
Blazed 	2.6(0:0:0) 	176.5 	0 	875 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.301506 	0.0191721 	0.0115341 	0.0118802
Blazed 	2.6(0:0:0) 	176.5 	0 	880 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.301049 	0.019015 	0.0113907 	0.0117343
Blazed 	2.6(0:0:0) 	176.5 	0 	885 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.300563 	0.018856 	0.011247 	0.0115884
Blazed 	2.6(0:0:0) 	176.5 	0 	890 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.300069 	0.0186963 	0.0111036 	0.0114431
Blazed 	2.6(0:0:0) 	176.5 	0 	895 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.299547 	0.0185356 	0.0109603 	0.011298
Blazed 	2.6(0:0:0) 	176.5 	0 	900 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.299026 	0.0183745 	0.0108174 	0.0111534
Blazed 	2.6(0:0:0) 	176.5 	0 	905 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.298471 	0.0182126 	0.0106748 	0.0110091
Blazed 	2.6(0:0:0) 	176.5 	0 	910 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.297926 	0.0180506 	0.0105327 	0.0108653
Blazed 	2.6(0:0:0) 	176.5 	0 	915 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.297344 	0.0178882 	0.0103912 	0.0107219
Blazed 	2.6(0:0:0) 	176.5 	0 	920 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.296783 	0.0177258 	0.0102503 	0.010579
Blazed 	2.6(0:0:0) 	176.5 	0 	925 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.296206 	0.0175641 	0.0101106 	0.0104369
Blazed 	2.6(0:0:0) 	176.5 	0 	930 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.295656 	0.0174023 	0.00997136 	0.0102952
Blazed 	2.6(0:0:0) 	176.5 	0 	935 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.295065 	0.0172404 	0.00983295 	0.0101538
Blazed 	2.6(0:0:0) 	176.5 	0 	940 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.294496 	0.0170783 	0.00969507 	0.0100127
Blazed 	2.6(0:0:0) 	176.5 	0 	945 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.293886 	0.0169153 	0.0095576 	0.00987153
Blazed 	2.6(0:0:0) 	176.5 	0 	950 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.293279 	0.016752 	0.00942064 	0.00973048
Blazed 	2.6(0:0:0) 	176.5 	0 	955 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.292642 	0.0165873 	0.00928382 	0.00958911
Blazed 	2.6(0:0:0) 	176.5 	0 	960 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.291984 	0.0164216 	0.00914726 	0.00944753
Blazed 	2.6(0:0:0) 	176.5 	0 	965 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.29132 	0.0162556 	0.00901137 	0.00930611
Blazed 	2.6(0:0:0) 	176.5 	0 	970 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.290618 	0.0160891 	0.00887622 	0.00916477
Blazed 	2.6(0:0:0) 	176.5 	0 	975 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.289931 	0.0159223 	0.00874176 	0.00902367
Blazed 	2.6(0:0:0) 	176.5 	0 	980 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.289188 	0.0157555 	0.00860836 	0.00888282
Blazed 	2.6(0:0:0) 	176.5 	0 	985 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.288464 	0.0155884 	0.00847564 	0.00874224
Blazed 	2.6(0:0:0) 	176.5 	0 	990 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.2877 	0.0154215 	0.00834417 	0.00860213
Blazed 	2.6(0:0:0) 	176.5 	0 	995 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.286939 	0.0152544 	0.00821355 	0.00846239
Blazed 	2.6(0:0:0) 	176.5 	0 	1000 	SiO2.idx 	Pt.idx 	0.1 	na 	na 	4.7 	80 	  	0.286164 	0.0150878 	0.00808427 	0.00832334
