      0.00000     -1.61688
      9.78474     -1.23934
      19.5695    -0.801002
      29.3542    -0.378933
      39.1389   -0.0119674
      48.9237     0.325145
      58.7084     0.658554
      68.4931      1.03975
      78.2779      1.40441
      88.0626      1.75866
      97.8474      2.12275
      107.632      2.41227
      117.417      2.63682
      127.202      2.83582
      136.986      2.92198
      146.771      2.87324
      156.556      2.67466
      166.341      2.52029
      176.125      2.48694
      185.910      2.28861
      195.695      2.06353
      205.479      2.05979
      215.264      2.13227
      225.049      2.19770
      234.834      2.45189
      244.618      2.67357
      254.403      2.89975
      264.188      3.12755
      273.973      3.41628
      283.757      3.69243
      293.542      3.97533
      303.327      4.25577
      313.112      4.09918
      322.896      2.98228
      332.681      1.12524
      342.466    -0.977517
      352.250     -3.77261
      362.035     -6.69814
      371.820     -9.21956
      381.605     -10.8633
      391.389     -11.0138
      401.174     -10.3377
      410.959     -9.56968
      420.744     -8.82057
      430.528     -8.09536
      440.313     -7.36827
      450.098     -6.75115
      459.883     -6.00690
      469.667     -5.14818
      479.452     -4.16792
      489.237     -3.27061
      499.022     -2.58592
      508.806     -1.93528
      518.591     -1.25166
      528.376    -0.551826
      538.160   -0.0278033
      547.945     0.538814
      557.730      1.09350
      567.515      1.53124
      577.299      2.02516
      587.084      2.47166
      596.869      2.88416
      606.654      3.29761
      616.438      3.58726
      626.223      3.85041
      636.008      4.10805
      645.793      4.27470
      655.577      4.36445
      665.362      4.36995
      675.147      4.38662
      684.932      4.35900
      694.716      4.28877
      704.501      4.20735
      714.286      3.99722
      724.070      3.86786
      733.855      3.83427
      743.640      3.92646
      753.425      4.06209
      763.209      4.25345
      772.994      4.42717
      782.779      4.61082
      792.564      4.79753
      802.348      5.08674
      812.133      5.41836
      821.918      5.82536
      831.703      5.58838
      841.487      4.12766
      851.272      1.47651
      861.057     -1.41030
      870.841     -4.31304
      880.626     -7.19832
      890.411     -9.16606
      900.196     -9.95277
      909.980     -9.95898
      919.765     -9.58751
      929.550     -9.01152
      939.335     -8.23841
      949.119     -7.58588
      958.904     -6.99772
      968.689     -6.23759
      978.474     -5.35305
      988.258     -4.52978
      998.043     -3.66279
      1007.83     -2.89649
      1017.61     -2.29136
      1027.40     -1.74299
      1037.18     -1.11743
      1046.97    -0.480014
      1056.75     0.141658
      1066.54     0.825785
      1076.32      1.31215
      1086.11      1.72439
      1095.89      2.09153
      1105.68      2.44315
      1115.46      2.74380
      1125.24      3.10502
      1135.03      3.34213
      1144.81      3.65031
      1154.60      3.86890
      1164.38      3.94971
      1174.17      3.97977
      1183.95      3.84510
      1193.74      3.74290
      1203.52      3.54076
      1213.31      3.26580
      1223.09      3.17160
      1232.88      3.19221
      1242.66      3.18200
      1252.45      3.25496
      1262.23      3.38864
      1272.02      3.51657
      1281.80      3.68477
      1291.59      3.93320
      1301.37      4.21310
      1311.15      4.48362
      1320.94      4.87545
      1330.72      4.97162
      1340.51      4.05644
      1350.29      1.64950
      1360.08     -1.37538
      1369.86     -4.11700
      1379.65     -6.74795
      1389.43     -8.98525
      1399.22     -9.82612
      1409.00     -9.72689
      1418.79     -9.31111
      1428.57     -8.70804
      1438.36     -8.12189
      1448.14     -7.49783
      1457.93     -6.87842
      1467.71     -6.32055
      1477.50     -5.75236
      1487.28     -5.09851
      1497.06     -4.50309
      1506.85     -3.88464
      1516.63     -3.35774
      1526.42     -2.77472
      1536.20     -1.99886
      1545.99     -1.27168
      1555.77    -0.699608
      1565.56    -0.172260
      1575.34     0.428992
      1585.13     0.973665
      1594.91      1.45643
      1604.70      1.79665
      1614.48      2.20631
      1624.27      2.53460
      1634.05      2.82394
      1643.84      3.06914
      1653.62      3.34626
      1663.41      3.58004
      1673.19      3.58965
      1682.97      3.61881
      1692.76      3.55651
      1702.54      3.48002
      1712.33      3.31399
      1722.11      3.25381
      1731.90      3.22535
      1741.68      3.28923
      1751.47      3.42135
      1761.25      3.57957
      1771.04      3.76998
      1780.82      3.93064
      1790.61      4.16664
