      0.00000      4.25911
      9.78474      3.84374
      19.5695      3.43386
      29.3542      2.89782
      39.1389      2.38934
      48.9237      1.81242
      58.7084      1.10049
      68.4931     0.406868
      78.2779    -0.379285
      88.0626     -1.13976
      97.8474     -1.94128
      107.632     -2.83285
      117.417     -3.71018
      127.202     -4.59667
      136.986     -5.46723
      146.771     -6.39397
      156.556     -7.44789
      166.341     -8.47230
      176.125     -9.54627
      185.910     -10.6856
      195.695     -11.7294
      205.479     -12.7824
      215.264     -14.0574
      225.049     -15.2575
      234.834     -16.2998
      244.618     -17.2468
      254.403     -18.0648
      264.188     -18.0083
      273.973     -16.2483
      283.757     -12.5823
      293.542     -8.08975
      303.327     -4.44203
      313.112     -1.30766
      322.896      2.86085
      332.681      8.39425
      342.466      13.3635
      352.250      16.1558
      362.035      17.5111
      371.820      17.9621
      381.605      17.6720
      391.389      17.2521
      401.174      16.8182
      410.959      16.3925
      420.744      15.7560
      430.528      14.9971
      440.313      14.1288
      450.098      13.0997
      459.883      12.0485
      469.667      10.9520
      479.452      9.74560
      489.237      8.62434
      499.022      7.63671
      508.806      6.97132
      518.591      6.50093
      528.376      5.97891
      538.160      5.52959
      547.945      5.19297
      557.730      4.94440
      567.515      4.49751
      577.299      4.05814
      587.084      3.52654
      596.869      2.96742
      606.654      2.33930
      616.438      1.67951
      626.223      1.08276
      636.008     0.323705
      645.793    -0.491620
      655.577     -1.44782
      665.362     -2.34466
      675.147     -3.26087
      684.932     -4.01235
      694.716     -4.81452
      704.501     -5.66657
      714.286     -6.50503
      724.070     -7.36417
      733.855     -8.28682
      743.640     -9.27161
      753.425     -10.3432
      763.209     -11.5164
      772.994     -12.6200
      782.779     -13.8586
      792.564     -15.0549
      802.348     -16.2101
      812.133     -17.4578
      821.918     -18.5129
      831.703     -19.1602
      841.487     -18.6905
      851.272     -15.8533
      861.057     -11.0649
      870.841     -6.72987
      880.626     -3.58462
      890.411    -0.249646
      900.196      5.01587
      909.980      10.7115
      919.765      14.2267
      929.550      16.0946
      939.335      16.8302
      949.119      16.8590
      958.904      16.5958
      968.689      16.3112
      978.474      15.9798
      988.258      15.4369
      998.043      14.6935
      1007.83      13.6938
      1017.61      12.6899
      1027.40      11.5315
      1037.18      10.3854
      1046.97      9.16749
      1056.75      8.01059
      1066.54      7.13104
      1076.32      6.38494
      1086.11      5.69492
      1095.89      5.10150
      1105.68      4.75103
      1115.46      4.39720
      1125.24      4.02630
      1135.03      3.58009
      1144.81      3.14147
      1154.60      2.65816
      1164.38      2.02307
      1174.17      1.41638
      1183.95     0.769866
      1193.74    0.0582889
      1203.52    -0.637905
      1213.31     -1.37870
      1223.09     -2.06672
      1232.88     -2.83446
      1242.66     -3.60884
      1252.45     -4.44699
      1262.23     -5.33059
      1272.02     -6.26135
      1281.80     -7.24554
      1291.59     -8.22576
      1301.37     -9.17217
      1311.15     -10.2148
      1320.94     -11.3757
      1330.72     -12.4502
      1340.51     -13.5748
      1350.29     -14.7581
      1360.08     -16.0140
      1369.86     -17.1958
      1379.65     -18.3020
      1389.43     -19.3151
      1399.22     -19.9332
      1409.00     -19.0177
      1418.79     -15.2537
      1428.57     -10.1268
      1438.36     -5.95609
      1448.14     -2.87921
      1457.93     0.622128
      1467.71      6.04039
      1477.50      11.5507
      1487.28      15.0830
      1497.06      16.9164
      1506.85      17.6552
      1516.63      17.5790
      1526.42      17.2189
      1536.20      16.7554
      1545.99      16.2401
      1555.77      15.5987
      1565.56      14.7179
      1575.34      13.7036
      1585.13      12.6080
      1594.91      11.5400
      1604.70      10.4490
      1614.48      9.21371
      1624.27      8.15369
      1634.05      7.06067
      1643.84      6.18608
      1653.62      5.45103
      1663.41      4.75559
      1673.19      4.19175
      1682.97      3.70200
      1692.76      3.34883
      1702.54      3.03073
      1712.33      2.71337
      1722.11      2.26890
      1731.90      1.86273
      1741.68      1.47470
      1751.47      1.04977
      1761.25     0.552149
      1771.04    0.0735230
      1780.82    -0.488368
      1790.61     -1.10914
      1800.39     -1.77344
      1810.18     -2.45555
      1819.96     -3.19078
      1829.75     -3.94000
      1839.53     -4.74013
      1849.32     -5.56249
      1859.10     -6.46110
      1868.88     -7.37467
      1878.67     -8.20455
      1888.45     -9.12339
      1898.24     -10.0474
      1908.02     -11.1028
      1917.81     -12.1245
      1927.59     -13.1507
      1937.38     -14.2685
      1947.16     -15.3613
      1956.95     -16.5050
      1966.73     -17.7127
      1976.52     -18.8626
      1986.30     -19.7844
      1996.09     -19.8343
      2005.87     -18.3662
      2015.66     -15.0034
      2025.44     -10.6309
      2035.23     -6.74181
      2045.01     -3.51024
