Friday, November 30, 2007 03:32:39 PM
1.000000	6.104000E-4	1.684704E-1	217.505
2.000000	1.266580E-2	1.294964E+0	217.475
3.000000	2.044840E-2	1.513334E+0	217.505
4.000000	1.770160E-2	1.580783E+0	217.505
5.000000	2.075360E-2	1.618018E+0	217.505
6.000000	2.304260E-2	1.630378E+0	217.444
7.000000	2.166920E-2	1.635719E+0	217.444
8.000000	2.594200E-2	1.638771E+0	217.505
9.000000	2.548420E-2	1.639840E+0	217.505
10.000000	2.594200E-2	1.639382E+0	217.475
11.000000	2.884140E-2	1.638619E+0	217.475
12.000000	3.006220E-2	1.636940E+0	217.475
13.000000	3.357200E-2	1.634651E+0	217.505
14.000000	3.464020E-2	1.631752E+0	217.475
15.000000	3.753960E-2	1.629310E+0	217.475
16.000000	3.937080E-2	1.626411E+0	217.475
17.000000	3.921820E-2	1.623206E+0	217.475
18.000000	4.455920E-2	1.619696E+0	217.444
19.000000	4.425400E-2	1.613745E+0	217.414
20.000000	4.639040E-2	1.607488E+0	217.475
21.000000	4.822160E-2	1.601690E+0	217.383
22.000000	4.898460E-2	1.595738E+0	217.414
23.000000	4.974760E-2	1.590397E+0	217.414
24.000000	4.959500E-2	1.584446E+0	217.414
25.000000	4.852680E-2	1.579105E+0	217.444
26.000000	4.944240E-2	1.572390E+0	217.414
27.000000	4.822160E-2	1.563234E+0	217.383
28.000000	4.715340E-2	1.551942E+0	217.414
29.000000	4.898460E-2	1.539429E+0	217.383
30.000000	4.700080E-2	1.529815E+0	217.414
31.000000	4.791640E-2	1.513639E+0	217.414
32.000000	4.410140E-2	1.479762E+0	217.353
33.000000	4.867940E-2	1.458093E+0	217.383
34.000000	6.042960E-2	1.462976E+0	217.414
35.000000	6.867000E-2	1.461755E+0	217.383
36.000000	7.538440E-2	1.450921E+0	217.353
37.000000	7.233240E-2	1.420553E+0	217.353
38.000000	6.821220E-2	1.453820E+0	217.353
39.000000	9.674840E-2	1.449700E+0	217.383
40.000000	1.153656E-1	1.418875E+0	217.322
41.000000	1.246742E-1	1.423758E+0	217.383
42.000000	1.265054E-1	1.419790E+0	217.322
43.000000	1.312360E-1	1.413381E+0	217.353
44.000000	1.352036E-1	1.405446E+0	217.292
45.000000	1.348984E-1	1.396443E+0	217.322
46.000000	1.408498E-1	1.388202E+0	217.322
47.000000	1.425284E-1	1.379962E+0	217.322
48.000000	1.448174E-1	1.371416E+0	217.292
49.000000	1.503110E-1	1.362565E+0	217.261
50.000000	1.492428E-1	1.355546E+0	217.292
