Friday, November 30, 2007 01:10:24 PM
12.381054	9.114798E-1	1.468165E+0	261.452
12.381517	9.119376E-1	1.473811E+0	261.452
12.383929	9.178890E-1	1.471064E+0	261.452
12.385877	9.297918E-1	1.469843E+0	261.452
12.388010	9.511558E-1	1.469233E+0	261.452
12.389958	9.720620E-1	1.469843E+0	261.452
12.392092	1.024404E+0	1.469385E+0	261.452
12.394132	1.068810E+0	1.469996E+0	261.452
12.396080	1.133513E+0	1.471827E+0	261.391
12.398214	1.219274E+0	1.470301E+0	261.391
12.400162	1.320906E+0	1.471674E+0	261.391
12.402202	1.445122E+0	1.475795E+0	261.391
12.404243	1.572848E+0	1.478389E+0	261.391
12.406191	1.748186E+0	1.484188E+0	261.391
12.408232	1.943514E+0	1.490749E+0	261.391
12.410179	2.166767E+0	1.496396E+0	261.391
12.412406	2.390326E+0	1.502347E+0	261.391
12.414075	2.677214E+0	1.509519E+0	261.391
12.416394	3.017970E+0	1.518217E+0	261.391
12.418157	3.335836E+0	1.528442E+0	261.391
12.420383	3.676897E+0	1.538818E+0	261.391
12.422238	4.079608E+0	1.552247E+0	261.391
12.424371	4.525811E+0	1.564303E+0	261.391
12.426319	4.926996E+0	1.580631E+0	261.391
12.428267	5.360838E+0	1.598943E+0	261.391
12.430308	5.756988E+0	1.615881E+0	261.391
12.432163	6.081415E+0	1.630989E+0	261.391
12.434204	6.557680E+0	1.646859E+0	261.391
12.436152	6.958407E+0	1.664103E+0	261.391
12.438285	7.341739E+0	1.679516E+0	261.391
12.440140	7.681884E+0	1.695844E+0	261.391
12.442366	8.010584E+0	1.709425E+0	261.391
12.444314	8.329061E+0	1.725601E+0	261.391
12.446355	8.588938E+0	1.740556E+0	261.391
12.448303	8.837676E+0	1.753221E+0	261.391
12.450251	8.998364E+0	1.761767E+0	261.391
12.452291	9.232147E+0	1.772144E+0	261.391
12.454239	9.396650E+0	1.779621E+0	261.391
12.456280	9.552760E+0	1.789082E+0	261.391
12.458413	9.674230E+0	1.797933E+0	261.391
12.460269	9.778303E+0	1.803885E+0	261.391
12.462402	9.870015E+0	1.808463E+0	261.391
12.464164	9.947231E+0	1.811362E+0	261.391
12.466391	1.000049E+1	1.814414E+0	261.391
12.468153	1.000049E+1	1.815635E+0	261.391
12.470379	1.000049E+1	1.818687E+0	261.391
12.472141	1.000049E+1	1.819297E+0	261.391
12.474368	1.000049E+1	1.821891E+0	261.391
12.476316	1.000049E+1	1.823265E+0	261.422
12.478263	1.000049E+1	1.824791E+0	261.422
