Completed all efficiency calculations in 7458 seconds. 
#	Blaze(deg)	Oxide(nm)	Rough(nm)	nFactor	SSE

0	1.2	1.5	0.21	0.5	0.43572547788639
0	1.2	1.5	0.21	0.55	0.37630419735083
0	1.2	1.5	0.21	0.6	0.33613674495335
0	1.2	1.5	0.21	0.65	0.31522312069396
0	1.2	1.5	0.21	0.7	0.31356332457266
0	1.2	1.5	0.21	0.75	0.33115735658945
0	1.2	1.5	0.21	0.8	0.36800521674432
0	1.2	1.5	0.21	0.85	0.42410690503728
0	1.2	1.5	0.21	0.9	0.49946242146833
0	1.2	1.5	0.21	0.95	0.59407176603746
0	1.2	1.5	0.21	1	0.70793493874468
0	1.2	1.5	0.22	0.5	0.43628484596158
0	1.2	1.5	0.22	0.55	0.37666121489827
0	1.2	1.5	0.22	0.6	0.33624445063936
0	1.2	1.5	0.22	0.65	0.31503455318486
0	1.2	1.5	0.22	0.7	0.31303152253475
0	1.2	1.5	0.22	0.75	0.33023535868905
0	1.2	1.5	0.22	0.8	0.36664606164776
0	1.2	1.5	0.22	0.85	0.42226363141086
0	1.2	1.5	0.22	0.9	0.49708806797836
0	1.2	1.5	0.22	0.95	0.59111937135027
0	1.2	1.5	0.22	1	0.70435754152658
0	1.2	1.5	0.23	0.5	0.4368733039621
0	1.2	1.5	0.23	0.55	0.37703898132715
0	1.2	1.5	0.23	0.6	0.33636251870174
0	1.2	1.5	0.23	0.65	0.31484391608589
0	1.2	1.5	0.23	0.7	0.31248317347958
0	1.2	1.5	0.23	0.75	0.32928029088282
0	1.2	1.5	0.23	0.8	0.36523526829561
0	1.2	1.5	0.23	0.85	0.42034810571795
0	1.2	1.5	0.23	0.9	0.49461880314984
0	1.2	1.5	0.23	0.95	0.58804736059127
0	1.2	1.5	0.23	1	0.70063377804225
0	1.2	1.5	0.24	0.5	0.43749125252424
0	1.2	1.5	0.24	0.55	0.37743803872071
0	1.2	1.5	0.24	0.6	0.33649165110402
0	1.2	1.5	0.24	0.65	0.3146520896742
0	1.2	1.5	0.24	0.7	0.31191935443123
0	1.2	1.5	0.24	0.75	0.32829344537512
0	1.2	1.5	0.24	0.8	0.36377436250586
0	1.2	1.5	0.24	0.85	0.41836210582346
0	1.2	1.5	0.24	0.9	0.49205667532792
0	1.2	1.5	0.24	0.95	0.58485807101924
0	1.2	1.5	0.24	1	0.69676629289741
0	1.2	1.5	0.25	0.5	0.438139106095
0	1.2	1.5	0.25	0.55	0.37785894826954
0	1.2	1.5	0.25	0.6	0.33663257492565
0	1.2	1.5	0.25	0.65	0.31445998606335
0	1.2	1.5	0.25	0.7	0.31134118168263
0	1.2	1.5	0.25	0.75	0.32727616178349
0	1.2	1.5	0.25	0.8	0.36226492636594
0	1.2	1.5	0.25	0.85	0.41630747542997
0	1.2	1.5	0.25	0.9	0.48940380897558
0	1.2	1.5	0.25	0.95	0.58155392700278
0	1.2	1.5	0.25	1	0.69275782951156
0	1.2	1.5	0.26	0.5	0.43881729243778
0	1.2	1.5	0.26	0.55	0.37830228965422
0	1.2	1.5	0.26	0.6	0.33678604160817
0	1.2	1.5	0.26	0.65	0.31426854829964
0	1.2	1.5	0.26	0.7	0.31074980972863
0	1.2	1.5	0.26	0.75	0.32622982589513
0	1.2	1.5	0.26	0.8	0.36070859679914
0	1.2	1.5	0.26	0.85	0.41418612244067
0	1.2	1.5	0.26	0.9	0.48666240281972
0	1.2	1.5	0.26	0.95	0.57813743793628
0	1.2	1.5	0.26	1	0.68861122779036
0	1.2	1.5	0.27	0.5	0.43952625212262
0	1.2	1.5	0.27	0.55	0.37876866040848
0	1.2	1.5	0.27	0.6	0.33695282617749
0	1.2	1.5	0.27	0.65	0.31407874942963
0	1.2	1.5	0.27	0.7	0.31014643016492
0	1.2	1.5	0.27	0.75	0.32515586838334
0	1.2	1.5	0.27	0.8	0.35910706408491
0	1.2	1.5	0.27	0.85	0.41200001726962
0	1.2	1.5	0.27	0.9	0.48383472793747
0	1.2	1.5	0.27	0.95	0.57461119608846
0	1.2	1.5	0.27	1	0.68432942172259
0	1.2	1.5	0.28	0.5	0.44026643800158
0	1.2	1.5	0.28	0.55	0.37925867526366
0	1.2	1.5	0.28	0.6	0.33713372644313
0	1.2	1.5	0.28	0.65	0.31389159153997
0	1.2	1.5	0.28	0.7	0.30953227055419
0	1.2	1.5	0.28	0.75	0.3240557634858
0	1.2	1.5	0.28	0.8	0.35746207033478
0	1.2	1.5	0.28	0.85	0.40975119110115
0	1.2	1.5	0.28	0.9	0.4809231257849
0	1.2	1.5	0.28	0.95	0.57097787438603
0	1.2	1.5	0.28	1	0.67991543690455
0	1.2	1.5	0.29	0.5	0.44103831466994
0	1.2	1.5	0.29	0.55	0.37977296547529
0	1.2	1.5	0.29	0.6	0.33732956217556
0	1.2	1.5	0.29	0.65	0.31370810477074
0	1.2	1.5	0.29	0.7	0.30890859326084
0	1.2	1.5	0.29	0.75	0.32293102764586
0	1.2	1.5	0.29	0.8	0.35577540792578
0	1.2	1.5	0.29	0.85	0.40744173410063
0	1.2	1.5	0.29	0.9	0.47793000617039
0	1.2	1.5	0.29	0.95	0.56724022413506
0	1.2	1.5	0.29	1	0.67537238799465
0	1.2	1.5	0.3	0.5	0.44184235791387
0	1.2	1.5	0.3	0.55	0.38031217813265
0	1.2	1.5	0.3	0.6	0.33754117426252
0	1.2	1.5	0.3	0.65	0.31352934630351
0	1.2	1.5	0.3	0.7	0.30827669425559
0	1.2	1.5	0.3	0.75	0.32178321811878
0	1.2	1.5	0.3	0.8	0.35404891789307
