Friday, November 30, 2007 05:52:26 PM
12.378364	1.347458E-1	2.081006E+0	369.701
12.381239	1.333724E-1	2.081311E+0	369.762
12.383373	1.315412E-1	2.081311E+0	369.762
12.385599	1.312360E-1	2.080243E+0	369.762
12.387825	1.310834E-1	2.079480E+0	369.762
12.389866	1.318464E-1	2.078870E+0	369.762
12.391999	1.339828E-1	2.078107E+0	369.762
12.394040	1.365770E-1	2.077954E+0	369.762
12.395988	1.402394E-1	2.077802E+0	369.762
12.398214	1.469538E-1	2.078565E+0	369.762
12.400069	1.526000E-1	2.079785E+0	369.762
12.402202	1.619086E-1	2.081159E+0	369.793
12.404057	1.735062E-1	2.083753E+0	369.793
12.406284	1.855616E-1	2.086042E+0	369.793
12.408232	2.064678E-1	2.090315E+0	369.793
12.410272	2.237116E-1	2.095198E+0	369.793
12.412220	2.490432E-1	2.102065E+0	369.793
12.414168	2.725436E-1	2.108779E+0	369.793
12.416116	3.079468E-1	2.117783E+0	369.793
12.418157	3.380090E-1	2.127549E+0	369.793
12.420197	3.839416E-1	2.140825E+0	369.793
12.422331	4.289586E-1	2.155322E+0	369.793
12.424186	4.756542E-1	2.171651E+0	369.793
12.426412	5.348630E-1	2.189657E+0	369.793
12.428267	5.844580E-1	2.209190E+0	369.671
12.430308	6.323744E-1	2.227502E+0	369.671
12.432349	7.004340E-1	2.249629E+0	369.671
12.434389	7.665098E-1	2.273130E+0	369.671
12.436337	8.241926E-1	2.297088E+0	369.671
12.438285	8.740928E-1	2.319062E+0	369.671
12.440233	9.369640E-1	2.343478E+0	369.671
12.442274	9.949520E-1	2.366673E+0	369.671
12.444407	1.052635E+0	2.390174E+0	369.671
12.446262	1.103603E+0	2.412606E+0	369.671
12.448303	1.147857E+0	2.433512E+0	369.671
12.450251	1.190280E+0	2.452740E+0	369.671
12.452384	1.229498E+0	2.470594E+0	369.671
12.454239	1.266733E+0	2.486922E+0	369.701
12.456373	1.298321E+0	2.501267E+0	369.701
12.458228	1.326399E+0	2.514695E+0	369.701
12.460269	1.351120E+0	2.525988E+0	369.701
12.462216	1.372637E+0	2.535907E+0	369.701
12.464257	1.390186E+0	2.544147E+0	369.701
12.466298	1.407735E+0	2.552388E+0	369.701
12.468246	1.421469E+0	2.558797E+0	369.701
12.470286	1.432761E+0	2.564290E+0	369.701
12.472327	1.443749E+0	2.568716E+0	369.701
12.474275	1.451836E+0	2.572378E+0	369.701
12.476316	1.459009E+0	2.575735E+0	369.701
12.478263	1.464197E+0	2.578024E+0	369.701
